book,side,mode,date,pnl,equity,cash,gross,target,unused_headroom,cohorts,tickets,stale_gross,overdue_tickets
FIXE_L5,long,IS,2026-08-28,0.0,106804.72020735213,105347.12020735213,1457.6000000000001,100000.0,98542.4,1,1,1457.6000000000001,1
FIXE_L5,long,IS,2026-08-31,0.0,106804.72020735213,105347.12020735213,1457.6000000000001,100000.0,98542.4,1,1,1457.6000000000001,1
FIXE_L5,long,OOS,2025-09-02,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-03,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-04,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-05,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-08,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-09,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-10,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-11,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-12,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-15,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-16,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-17,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-18,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-19,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-22,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-23,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-24,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-25,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-26,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-29,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-09-30,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-10-01,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-10-02,-11.629099999991013,99988.37090000001,82984.3539,17004.017,100000.0,82995.98300000001,1,8,0.0,0
FIXE_L5,long,OOS,2025-10-03,451.97299999999814,100440.3439,82984.3539,17455.99,100000.0,82544.01,1,8,0.0,0
FIXE_L5,long,OOS,2025-10-06,68.81999999999243,100509.1639,82984.3539,17524.81,100000.0,82475.19,1,8,0.0,0
FIXE_L5,long,OOS,2025-10-07,-93.54499999999825,100415.6189,82984.3539,17431.265,100000.0,82568.735,1,8,0.0,0
FIXE_L5,long,OOS,2025-10-08,164.2039999999979,100579.8229,82984.3539,17595.469,100000.0,82404.531,1,8,0.0,0
FIXE_L5,long,OOS,2025-10-09,-47.73843499999202,100532.084465,51873.504465000005,48658.58,100000.0,51341.42,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-10,-2645.659999999989,97886.42446500002,51873.504465000005,46012.920000000006,100000.0,53987.079999999994,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-13,1060.534999999989,98946.959465,51873.504465000005,47073.455,100000.0,52926.545,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-14,1186.6349999999948,100133.594465,51873.504465000005,48260.090000000004,100000.0,51739.909999999996,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-15,46.89400000000023,100180.488465,51873.504465000005,48306.984000000004,100000.0,51693.015999999996,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-16,-1336.6262100999884,98843.86225490001,41116.962254900005,57726.9,100000.0,42273.1,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-17,-1686.3500000000058,97157.51225490001,41116.962254900005,56040.55,100000.0,43959.45,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-20,1690.5610000000015,98848.07325490001,41116.962254900005,57731.111000000004,100000.0,42268.888999999996,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-21,1446.2397999999957,100294.3130549,41116.962254900005,59177.3508,100000.0,40822.6492,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-22,-1015.630799999999,99278.6822549,41116.962254900005,58161.72,100000.0,41838.28,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-23,873.4214178999973,100152.1036728,41864.9657728,58287.1379,100000.0,41712.8621,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-24,964.1070999999938,101116.2107728,41864.9657728,59251.245,100000.0,40748.755,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-27,1405.135100000014,102521.34587280001,41864.9657728,60656.3801,100000.0,39343.6199,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-28,-832.4701000000059,101688.8757728,41864.9657728,59823.91,100000.0,40176.09,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-29,-282.7930000000051,101406.0827728,41864.9657728,59541.117000000006,100000.0,40458.882999999994,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-30,-737.3693400000047,100668.7134328,51232.3234328,49436.39,100000.0,50563.61,2,16,0.0,0
FIXE_L5,long,OOS,2025-10-31,-594.117499999993,100074.5959328,51232.3234328,48842.2725,100000.0,51157.7275,2,16,0.0,0
FIXE_L5,long,OOS,2025-11-03,-3285.1074999999983,96789.4884328,51232.3234328,45557.165,100000.0,54442.835,2,16,0.0,0
FIXE_L5,long,OOS,2025-11-04,-2598.1849999999977,94191.3034328,51232.3234328,42958.98,100000.0,57041.02,2,16,0.0,0
FIXE_L5,long,OOS,2025-11-05,498.7219999999943,94690.0254328,51232.3234328,43457.702000000005,100000.0,56542.297999999995,2,16,0.0,0
FIXE_L5,long,OOS,2025-11-06,-1713.8681950000173,92976.15723779998,76422.73223779998,16553.425,100000.0,83446.575,1,8,0.0,0
FIXE_L5,long,OOS,2025-11-07,752.3949999999895,93728.55223779997,76422.73223779998,17305.82,100000.0,82694.18,1,8,0.0,0
FIXE_L5,long,OOS,2025-11-10,222.17500000001746,93950.72723779999,76422.73223779998,17527.995000000003,100000.0,82472.005,1,8,0.0,0
FIXE_L5,long,OOS,2025-11-11,750.9549999999872,94701.68223779998,76422.73223779998,18278.95,100000.0,81721.05,1,8,0.0,0
FIXE_L5,long,OOS,2025-11-12,51.61000000000058,94753.29223779998,76422.73223779998,18330.56,100000.0,81669.44,1,8,0.0,0
FIXE_L5,long,OOS,2025-11-13,-1313.4024400000053,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-14,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-17,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-18,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-19,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-20,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-21,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-24,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-25,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-26,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-11-28,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-12-01,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-12-02,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-12-03,0.0,93439.88979779997,93439.88979779997,0,100000.0,100000.0,0,0,0.0,0
FIXE_L5,long,OOS,2025-12-04,21.438695000018924,93461.32849279999,66903.96849279999,26557.36,100000.0,73442.64,1,8,0.0,0
FIXE_L5,long,OOS,2025-12-05,-916.9900000000052,92544.33849279999,66903.96849279999,25640.370000000003,100000.0,74359.63,1,8,0.0,0
FIXE_L5,long,OOS,2025-12-08,72.13000000000466,92616.46849279999,66903.96849279999,25712.500000000004,100000.0,74287.5,1,8,0.0,0
FIXE_L5,long,OOS,2025-12-09,311.4600000000064,92927.9284928,66903.96849279999,26023.960000000003,100000.0,73976.04,1,8,0.0,0
FIXE_L5,long,OOS,2025-12-10,-368.22000000000116,92559.7084928,66903.96849279999,25655.74,100000.0,74344.26,1,8,0.0,0
FIXE_L5,long,OOS,2025-12-11,-1021.6931070000137,91538.01538579998,40411.402832799984,51126.612553,100000.0,48873.387447,2,16,0.0,0
FIXE_L5,long,OOS,2025-12-12,-2450.931952999992,89087.08343279999,40411.402832799984,48675.6806,100000.0,51324.3194,2,16,0.0,0
FIXE_L5,long,OOS,2025-12-15,-1712.2606000000087,87374.82283279998,40411.402832799984,46963.42,100000.0,53036.58,2,16,0.0,0
FIXE_L5,long,OOS,2025-12-16,120.5850000000064,87495.40783279999,40411.402832799984,47084.005000000005,100000.0,52915.994999999995,2,16,1001.22,0
FIXE_L5,long,OOS,2025-12-17,-215.15180000000692,87280.25603279998,40411.402832799984,46868.853200000005,100000.0,53131.146799999995,2,16,0.0,0
FIXE_L5,long,OOS,2025-12-18,-271.98055999999633,87008.27547279999,44510.42947279998,42497.846000000005,100000.0,57502.153999999995,2,16,0.0,0
FIXE_L5,long,OOS,2025-12-19,965.0050000000047,87973.28047279999,44510.42947279998,43462.851,100000.0,56537.149,2,16,1227.171,0
FIXE_L5,long,OOS,2025-12-22,767.5299999999988,88740.81047279999,44510.42947279998,44230.381,100000.0,55769.619,2,16,1227.171,0
FIXE_L5,long,OOS,2025-12-23,-454.45500000000175,88286.35547279999,44510.42947279998,43775.92600000001,100000.0,56224.07399999999,2,16,1227.171,0
FIXE_L5,long,OOS,2025-12-24,1161.7656083000038,89448.12108109999,48474.70008109999,40973.421,100000.0,59026.579,3,17,1227.171,1
FIXE_L5,long,OOS,2025-12-26,-488.3950000000041,88959.72608109999,48474.70008109999,40485.026,100000.0,59514.974,3,17,1227.171,1
FIXE_L5,long,OOS,2025-12-29,-397.3399999999965,88562.38608109999,48474.70008109999,40087.686,100000.0,59912.314,3,17,1227.171,1
FIXE_L5,long,OOS,2025-12-30,-353.05500000000757,88209.33108109998,48474.70008109999,39734.631,100000.0,60265.369,3,17,1227.171,1
FIXE_L5,long,OOS,2025-12-31,-361.40714999998454,87847.9239311,45285.40603109999,42562.5179,100000.0,57437.4821,3,17,1227.171,1
FIXE_L5,long,OOS,2026-01-02,2749.498099999997,90597.4220311,45285.40603109999,45312.016,100000.0,54687.984,3,17,1227.171,1
FIXE_L5,long,OOS,2026-01-05,3595.5449999999983,94192.9670311,45285.40603109999,48907.561,100000.0,51092.439,3,17,1227.171,1
FIXE_L5,long,OOS,2026-01-06,656.9100000000035,94849.8770311,45285.40603109999,49564.471000000005,100000.0,50435.528999999995,3,17,1227.171,1
FIXE_L5,long,OOS,2026-01-07,-780.2800000000134,94069.59703109998,45285.40603109999,48784.191,100000.0,51215.809,3,17,1227.171,1
FIXE_L5,long,OOS,2026-01-08,1226.2295486000075,95295.82657969999,70162.81337969999,25133.0132,100000.0,74866.9868,2,9,1227.171,1
FIXE_L5,long,OOS,2026-01-09,288.1877999999997,95584.01437969999,70162.81337969999,25421.201,100000.0,74578.799,2,9,1227.171,1
FIXE_L5,long,OOS,2026-01-12,-103.80000000000291,95480.21437969999,70162.81337969999,25317.401,100000.0,74682.599,2,9,1227.171,1
FIXE_L5,long,OOS,2026-01-13,-451.3500000000058,95028.86437969998,70162.81337969999,24866.051,100000.0,75133.949,2,9,1227.171,1
FIXE_L5,long,OOS,2026-01-14,577.669000000009,95606.53337969999,70162.81337969999,25443.72,100000.0,74556.28,2,9,1227.171,1
FIXE_L5,long,OOS,2026-01-15,-305.5476362999907,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-16,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-20,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-21,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-22,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-23,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-26,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-27,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-28,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-29,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-01-30,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-02-02,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-02-03,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-02-04,0.0,95300.9857434,94073.8147434,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-02-05,13.164879999996629,95314.1506234,76942.9696234,18371.181,100000.0,81628.819,2,9,1227.171,1
FIXE_L5,long,OOS,2026-02-06,1867.6620000000112,97181.81262340001,76942.9696234,20238.843,100000.0,79761.157,2,9,1227.171,1
FIXE_L5,long,OOS,2026-02-09,589.0479999999952,97770.8606234,76942.9696234,20827.891,100000.0,79172.109,2,9,1227.171,1
FIXE_L5,long,OOS,2026-02-10,-396.4400000000023,97374.4206234,76942.9696234,20431.451,100000.0,79568.549,2,9,1227.171,1
FIXE_L5,long,OOS,2026-02-11,-1187.6312000000034,96186.7894234,76942.9696234,19243.8198,100000.0,80756.1802,2,9,1227.171,1
FIXE_L5,long,OOS,2026-02-12,-657.7767550000135,95529.01266839998,62930.58666839999,32598.426,100000.0,67401.574,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-13,286.92500000001746,95815.9376684,62930.58666839999,32885.351,100000.0,67114.649,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-17,-471.58000000000175,95344.3576684,62930.58666839999,32413.771000000004,100000.0,67586.22899999999,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-18,-61.945000000006985,95282.4126684,62930.58666839999,32351.826,100000.0,67648.174,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-19,-377.89719249999325,94904.5154759,42410.15947590001,52494.356,100000.0,47505.644,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-20,-1772.6849999999977,93131.8304759,42410.15947590001,50721.671,100000.0,49278.329,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-23,-2119.639999999985,91012.19047590002,42410.15947590001,48602.031,100000.0,51397.969,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-24,2319.75,93331.94047590002,42410.15947590001,50921.781,100000.0,49078.219,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-25,2077.595000000001,95409.53547590002,42410.15947590001,52999.376000000004,100000.0,47000.623999999996,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-26,68.7818539999862,95478.3173299,31265.1913299,64213.126000000004,100000.0,35786.873999999996,3,17,1227.171,1
FIXE_L5,long,OOS,2026-02-27,-2786.5399999999936,92691.77732990001,31265.1913299,61426.586,100000.0,38573.414,3,17,1227.171,1
FIXE_L5,long,OOS,2026-03-02,1752.149099999995,94443.9264299,31265.1913299,63178.735100000005,100000.0,36821.264899999995,3,17,1227.171,1
FIXE_L5,long,OOS,2026-03-03,660.1909000000014,95104.11732990001,31265.1913299,63838.92600000001,100000.0,36161.07399999999,3,17,1227.171,1
FIXE_L5,long,OOS,2026-03-04,2316.7599999999948,97420.8773299,31265.1913299,66155.686,100000.0,33844.314,3,17,5849.031,1
FIXE_L5,long,OOS,2026-03-05,429.480389999997,97850.3577199,72756.7267199,25093.631,100000.0,74906.369,2,9,5849.031,1
FIXE_L5,long,OOS,2026-03-06,-179.58499999999185,97670.77271990001,72756.7267199,24914.046000000002,100000.0,75085.954,2,9,5849.031,1
FIXE_L5,long,OOS,2026-03-09,1170.1649999999936,98840.9377199,72756.7267199,26084.211,100000.0,73915.789,2,9,5849.031,1
FIXE_L5,long,OOS,2026-03-10,-206.95999999999185,98633.97771990001,72756.7267199,25877.251,100000.0,74122.749,2,9,5849.031,1
FIXE_L5,long,OOS,2026-03-11,594.5699999999924,99228.5477199,72756.7267199,26471.821,100000.0,73528.179,2,9,5849.031,1
FIXE_L5,long,OOS,2026-03-12,-303.8696999999811,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-13,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-16,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-17,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-18,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-19,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-20,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-23,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-24,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-25,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-26,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-27,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-30,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-03-31,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-04-01,0.0,98924.67801990002,93075.64701990002,5849.031,100000.0,94150.969,2,2,5849.031,2
FIXE_L5,long,OOS,2026-04-02,-72.12659299999359,98852.55142690003,66537.71042690003,32314.841,100000.0,67685.159,3,10,5849.031,2
FIXE_L5,long,OOS,2026-04-06,394.9499999999971,99247.50142690002,66537.71042690003,32709.791,100000.0,67290.209,3,10,5849.031,2
FIXE_L5,long,OOS,2026-04-07,-824.8399999999965,98422.66142690003,66537.71042690003,31884.951,100000.0,68115.049,3,10,5849.031,2
FIXE_L5,long,OOS,2026-04-08,1142.5,99565.16142690003,66537.71042690003,33027.451,100000.0,66972.549,3,10,5849.031,2
FIXE_L5,long,OOS,2026-04-09,-12.716956000003847,99552.44447090002,41609.30347090002,57943.141,100000.0,42056.859,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-10,1516.0100000000093,101068.45447090003,41609.30347090002,59459.151000000005,100000.0,40540.848999999995,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-13,2266.7283999999927,103335.18287090003,41609.30347090002,61725.879400000005,100000.0,38274.120599999995,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-14,1279.834899999987,104615.01777090001,41609.30347090002,63005.7143,100000.0,36994.2857,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-15,844.274700000009,105459.29247090002,41609.30347090002,63849.989,100000.0,36150.011,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-16,1521.3000299999985,106980.59250090002,46533.09150090002,60447.501000000004,100000.0,39552.498999999996,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-17,-1355.5399999999936,105625.05250090003,46533.09150090002,59091.961,100000.0,40908.039,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-20,143.08499999999185,105768.13750090002,46533.09150090002,59235.046,100000.0,40764.954,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-21,-239.875,105528.26250090002,46533.09150090002,58995.171,100000.0,41004.829,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-22,1692.7799999999988,107221.04250090002,46533.09150090002,60687.951,100000.0,39312.049,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-23,-1871.2619780999958,105349.78052280002,51586.939522800014,53762.841,100000.0,46237.159,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-24,-1112.0299999999988,104237.75052280002,51586.939522800014,52650.811,100000.0,47349.189,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-27,322.0749999999971,104559.82552280002,51586.939522800014,52972.886000000006,100000.0,47027.113999999994,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-28,-446.96500000001106,104112.86052280001,51586.939522800014,52525.921,100000.0,47474.079,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-29,757.8150000000023,104870.67552280001,51586.939522800014,53283.736000000004,100000.0,46716.263999999996,4,18,5849.031,2
FIXE_L5,long,OOS,2026-04-30,537.5117749999918,105408.1872978,58632.746297800004,46775.441,100000.0,53224.559,4,18,5849.031,2
FIXE_L5,long,OOS,2026-05-01,244.05499999999302,105652.2422978,58632.746297800004,47019.496,100000.0,52980.504,4,18,5849.031,2
FIXE_L5,long,OOS,2026-05-04,126.97000000000116,105779.2122978,58632.746297800004,47146.466,100000.0,52853.534,4,18,5849.031,2
FIXE_L5,long,OOS,2026-05-05,318.00500000000466,106097.2172978,58632.746297800004,47464.471,100000.0,52535.529,4,18,5849.031,2
FIXE_L5,long,OOS,2026-05-06,-2005.1399999999849,104092.07729780002,58632.746297800004,45459.331000000006,100000.0,54540.668999999994,4,18,5849.031,2
FIXE_L5,long,OOS,2026-05-07,223.72721000001184,104315.80450780003,80597.03350780002,23718.771,100000.0,76281.22899999999,3,10,5849.031,2
FIXE_L5,long,OOS,2026-05-08,-158.44000000000233,104157.36450780003,80597.03350780002,23560.331000000002,100000.0,76439.669,3,10,5849.031,2
FIXE_L5,long,OOS,2026-05-11,-2130.8800000000047,102026.48450780002,83996.60350780003,18029.881,100000.0,81970.119,2,9,1227.171,1
FIXE_L5,long,OOS,2026-05-12,446.8300000000163,102473.31450780004,83996.60350780003,18476.711000000003,100000.0,81523.28899999999,2,9,1227.171,1
FIXE_L5,long,OOS,2026-05-13,10.27499999999418,102483.58950780003,83996.60350780003,18486.986,100000.0,81513.014,2,9,1227.171,1
FIXE_L5,long,OOS,2026-05-14,676.2816350000066,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-15,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-18,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-19,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-20,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-21,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-22,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-26,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-27,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-28,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-05-29,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-06-01,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-06-02,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-06-03,0.0,103159.87114280004,101932.70014280004,1227.171,100000.0,98772.829,1,1,1227.171,1
FIXE_L5,long,OOS,2026-06-04,-30.726550000006682,103129.14459280003,78540.60319280003,24588.5414,100000.0,75411.4586,2,9,1227.171,1
FIXE_L5,long,OOS,2026-06-05,-1816.1554000000033,101312.98919280003,78540.60319280003,22772.386000000002,100000.0,77227.614,2,9,1227.171,1
FIXE_L5,long,OOS,2026-06-08,3.445000000006985,101316.43419280004,78540.60319280003,22775.831000000002,100000.0,77224.169,2,9,1227.171,1
FIXE_L5,long,OOS,2026-06-09,12.544999999998254,101328.97919280003,78540.60319280003,22788.376,100000.0,77211.624,2,9,1227.171,1
FIXE_L5,long,OOS,2026-06-10,-325.09500000000116,101003.88419280003,78540.60319280003,22463.281,100000.0,77536.719,2,9,1227.171,1
FIXE_L5,long,OOS,2026-06-11,758.0246274999809,101761.90882030001,56736.217820300015,45025.691000000006,100000.0,54974.308999999994,3,17,1227.171,1
FIXE_L5,long,OOS,2026-06-12,-485.7699999999895,101276.13882030002,56736.217820300015,44539.921,100000.0,55460.079,3,17,1227.171,1
FIXE_L5,long,OOS,2026-06-15,1877.5160000000033,103153.65482030003,56736.217820300015,46417.437000000005,100000.0,53582.562999999995,3,17,1227.171,1
FIXE_L5,long,OOS,2026-06-16,-1262.7224000000133,101890.93242030001,56736.217820300015,45154.7146,100000.0,54845.2854,3,17,1227.171,1
FIXE_L5,long,OOS,2026-06-17,503.39040000000386,102394.32282030002,56736.217820300015,45658.105,100000.0,54341.895,3,17,7756.491,1
