book,date,pnl,equity,gross,gross_to_equity,tickets,symbols,largest_symbol_gross,largest_symbol_equity_fraction,stale_gross,new_gross,preorder_gross,pacing_scale,above_130k,excess_130k,excursion_cause,borrow_base,extra_spread
C1_R4_PREORDER,2026-05-11,-1128.9255000000007,116998.4268782001,88740.7305,0.758477980155943,21,17,12245.250000000002,0.10466166363713404,25042.440000000002,0.0,88775.005,1.0,False,0,none,243.1252890410959,0.0
C1_R4_PREORDER,2026-05-12,422.93550000000084,117421.36237820011,88317.79500000001,0.7521441857874124,21,17,11808.075,0.10056155678016755,25042.440000000002,0.0,88237.52,1.0,False,0,none,241.96656164383566,0.0
C1_R4_PREORDER,2026-05-13,-2959.13,114462.2323782001,91276.925,0.7974414189163075,21,17,13693.8,0.11963596826203479,29294.530000000002,0.0,91416.31,1.0,False,0,none,250.07376712328767,0.0
C1_R4_PREORDER,2026-05-14,977.8190699999975,115440.0514482001,85121.085,0.7373618075542462,22,17,9064.260000000002,0.07851919577554319,29294.530000000002,25515.47,90186.67079999999,1.0,False,0,none,233.20845205479455,56.61593
C1_R4_PREORDER,2026-05-15,2988.8857000000003,118428.9371482001,82132.19930000001,0.6935146196340601,22,17,9064.260000000002,0.07653754410256279,25042.440000000002,0.0,82156.0776,1.0,False,0,none,675.0591723287672,0.0
C1_R4_PREORDER,2026-05-18,3006.1574999999993,121435.0946482001,79126.0418,0.6515912226957926,22,17,9064.260000000002,0.07464283719841734,34039.2568,0.0,79095.3118,1.0,False,0,none,216.7836761643836,0.0
C1_R4_PREORDER,2026-05-19,254.18999999999954,121689.2846482001,78871.8518,0.6481413053582823,22,17,9064.260000000002,0.0744869199141444,34039.2568,0.0,78824.0603,1.0,False,0,none,216.08726520547947,0.0
C1_R4_PREORDER,2026-05-20,-735.721799999999,120953.5628482001,79607.5736,0.658166421272845,22,17,9064.260000000002,0.07494000000128881,34039.2568,0.0,79666.62680000001,1.0,False,0,none,218.10294136986303,0.0
C1_R4_PREORDER,2026-05-21,-2935.285342300001,118018.2775059001,90563.8647,0.7673715174793365,23,16,10837.3,0.09182730191480899,34039.2568,35877.52419999999,82511.40680000001,1.0,False,0,none,248.12017726027398,64.4103423
C1_R4_PREORDER,2026-05-22,-1351.507100000003,116666.7704059001,91915.37180000001,0.7878453434530973,23,16,11360.85,0.09737862769727837,34039.2568,0.0,91885.00679999999,1.0,False,0,none,1007.2917457534247,0.0
C1_R4_PREORDER,2026-05-26,-815.8799999999986,115850.89040590009,92731.2518,0.800436245894208,23,16,11325.7,0.09776100952110768,39598.9368,0.0,92685.54179999998,1.0,False,0,none,254.05822410958905,0.0
C1_R4_PREORDER,2026-05-27,3415.045000000002,119265.93540590009,89316.2068,0.7488827928614186,23,16,10385.900000000001,0.08708186427795551,39598.9368,0.0,89348.98180000001,1.0,False,0,none,244.70193643835617,0.0
C1_R4_PREORDER,2026-05-28,-1083.0008550000014,118182.93455090009,116098.11140000001,0.9823593553602092,31,23,10667.1,0.09025922431639907,39598.9368,25731.255,90419.5473,1.0,False,0,none,318.0770175342466,25.731255000000004
C1_R4_PREORDER,2026-05-29,2672.1377749999992,120855.07232590008,95932.6302,0.7937824069254309,25,21,9064.260000000002,0.07500107215655083,39598.9368,0.0,113315.59310000001,1.0,False,0,none,788.4873715068493,17.473425000000002
C1_R4_PREORDER,2026-06-01,82.51340000000052,120937.58572590008,95850.1168,0.7925585435221126,25,21,9064.260000000002,0.07494990036053609,52169.016800000005,0.0,95878.64899999998,1.0,False,0,none,262.6030597260274,0.0
C1_R4_PREORDER,2026-06-02,-463.5084000000027,120474.07732590007,96313.62520000001,0.7994551802165499,25,21,9064.260000000002,0.07523826038924414,56366.3268,0.0,96312.07680000001,1.0,False,0,none,263.8729457534247,0.0
C1_R4_PREORDER,2026-06-03,3091.097400000002,123565.17472590007,93222.52780000001,0.7544401406528336,25,21,9064.260000000002,0.07335610555406817,52169.016800000005,0.0,93278.17680000003,1.0,False,0,none,255.40418575342468,0.0
C1_R4_PREORDER,2026-06-04,-950.4678720000013,122614.70685390006,127597.15380000001,1.0406349864053153,33,27,9064.260000000002,0.07392473735471554,52169.016800000005,33468.872,94173.77219999999,1.0,False,0,none,349.58124328767127,33.468872
C1_R4_PREORDER,2026-06-05,10303.917015000003,132918.62386890006,97942.89110000001,0.7368635654594407,28,23,9064.260000000002,0.06819405540144802,52169.016800000005,0.0,117327.53099999997,1.0,False,0,none,805.0100638356165,19.325685
C1_R4_PREORDER,2026-06-08,500.2643000000006,133418.88816890007,97442.6268,0.7303510630117352,28,23,9064.260000000002,0.06793835658805078,52169.016800000005,0.0,97607.0118,1.0,False,0,none,266.9661008219178,0.0
C1_R4_PREORDER,2026-06-09,761.2826000000001,134180.17076890008,96681.3442,0.7205337692296971,28,23,9064.260000000002,0.06755290254930046,52169.016800000005,0.0,96582.93680000001,1.0,False,0,none,264.88039506849316,0.0
C1_R4_PREORDER,2026-06-10,990.8355099999993,135171.00627890008,92209.7718,0.682171231378883,27,22,9064.260000000002,0.06705772376435223,47788.95680000001,0.0,92246.9266,1.0,False,0,none,252.62951178082193,3.47689
C1_R4_PREORDER,2026-06-11,-6802.429511,128368.57676790009,109012.0598,0.8492114078440076,28,21,10710.793000000001,0.08343781063621131,47788.95680000001,30780.376,98851.3168,1.0,False,0,none,298.6631775342466,52.51961100000001
C1_R4_PREORDER,2026-06-12,1536.2981999999997,129904.87496790009,102384.9566,0.7881533054498505,27,20,10030.25,0.07721226784197673,49525.64000000001,0.0,102348.3262,1.0,False,0,none,841.5201912328766,39.01
C1_R4_PREORDER,2026-06-15,745.7865999999991,130650.66156790008,101639.17000000001,0.7779460798763534,27,20,9235.400000000001,0.07068774003260823,49525.64000000001,0.0,101478.76000000001,1.0,False,0,none,278.46347945205486,0.0
C1_R4_PREORDER,2026-06-16,1344.4500000000016,131995.11156790008,100294.72,0.75983662431625,27,20,9064.260000000002,0.06867117950301685,49525.64000000001,0.0,100229.59500000002,1.0,False,0,none,274.78005479452054,0.0
C1_R4_PREORDER,2026-06-17,-2313.4199999999996,129681.69156790008,102608.14,0.7912307339565768,27,20,9841.0,0.0758858084053241,49525.64000000001,0.0,102500.50749999999,1.0,False,0,none,281.1181917808219,0.0
C1_R4_PREORDER,2026-06-18,-435.66156460000144,129246.03000330008,102116.0188,0.7900901776046246,25,19,11227.100000000002,0.08686611108838961,41563.950000000004,30676.010000000006,101099.90499999998,1.0,False,0,none,1119.0796580821918,62.50316460000001
C1_R4_PREORDER,2026-06-22,488.12880000000143,129734.15880330009,101627.89,0.7833549077393398,25,19,10165.76,0.07835839145042046,41563.950000000004,0.0,101579.575,1.0,False,0,none,278.4325753424657,0.0
C1_R4_PREORDER,2026-06-23,2937.529999999999,132671.6888033001,98690.36,0.7438690265435527,25,19,9978.04,0.07520850974312619,41563.950000000004,0.0,99037.24000000002,1.0,False,0,none,270.3845479452055,0.0
C1_R4_PREORDER,2026-06-24,2908.1150000000007,135579.80380330008,95782.24500000001,0.7064639593295283,25,19,9747.0,0.07189123841882085,41563.950000000004,0.0,95743.48710000001,1.0,False,0,none,262.4171095890411,0.0
C1_R4_PREORDER,2026-06-25,2406.3654749999996,137986.16927830008,119004.195,0.8624356746942086,32,24,9386.0,0.06802131002759895,41563.950000000004,25659.525,93370.40000000001,1.0,False,0,none,326.0388904109589,25.659525000000002
C1_R4_PREORDER,2026-06-26,2406.481415,140392.65069330006,91429.295,0.6512398943142347,24,19,9064.260000000002,0.06456363602537618,41563.950000000004,0.0,116610.985,1.0,False,0,none,751.4736575342466,26.068585000000002
C1_R4_PREORDER,2026-06-29,-737.2299999999993,139655.42069330005,92166.52500000001,0.6599566600598246,24,19,9064.260000000002,0.06490446239037292,41563.950000000004,0.0,92133.46000000002,1.0,False,0,none,252.5110273972603,0.0
C1_R4_PREORDER,2026-06-30,-1536.0600000000004,138119.36069330006,93702.585,0.6784174537852851,24,19,9991.78,0.07234163226535037,41563.950000000004,0.0,93935.758,1.0,False,0,none,256.7194109589041,0.0
C1_R4_PREORDER,2026-07-01,1546.0949999999991,139665.45569330006,92156.49,0.6598373917339453,24,19,9658.84,0.06915697193735894,45473.71000000001,0.0,92134.08,1.0,False,0,none,252.48353424657535,0.0
C1_R4_PREORDER,2026-07-02,2656.880555000001,142322.33624830007,117673.171,0.8268074717007431,31,23,13614.480000000003,0.09565947523688587,41563.950000000004,28208.445,89460.77679999999,1.0,False,0,none,1289.568997260274,28.208445
C1_R4_PREORDER,2026-07-06,-32.509287200000244,142289.82696110007,93696.62000000001,0.6584913482649415,24,18,9928.52,0.06977673816916166,41563.950000000004,0.0,117774.44999999998,1.0,False,0,none,256.70306849315074,23.978087200000004
C1_R4_PREORDER,2026-07-07,1281.1800000000005,143571.00696110007,92415.44,0.6436915220984663,24,18,9759.190000000002,0.06797465732509776,46081.630000000005,0.0,92369.71500000001,1.0,False,0,none,253.19298630136987,0.0
C1_R4_PREORDER,2026-07-08,876.6520000000005,144447.65896110007,91538.788,0.6337159678347678,24,18,9907.87,0.06859141969665429,41563.950000000004,0.0,91430.76000000002,1.0,False,0,none,250.7912,0.0
C1_R4_PREORDER,2026-07-09,-2247.8564800000004,142199.80248110008,129717.349,0.9122189112551043,32,21,13514.760000000002,0.09504063834263246,41563.950000000004,35975.48,93630.8399,1.0,False,0,none,355.38999726027396,35.975480000000005
C1_R4_PREORDER,2026-07-10,3263.049450000002,145462.85193110007,103566.34,0.7119779285576996,25,18,10900.59,0.07493727680496168,41563.950000000004,0.0,126445.14,1.0,False,0,none,851.230191780822,22.859550000000002
C1_R4_PREORDER,2026-07-13,2993.6050000000014,148456.45693110008,100572.735,0.6774561179691677,25,18,10027.8,0.0675470788357423,41563.950000000004,0.0,100497.07500000001,1.0,False,0,none,275.5417397260274,0.0
C1_R4_PREORDER,2026-07-14,-1342.83,147113.6269311001,101915.565,0.6927676730295803,25,18,10235.165,0.06957319463542005,41563.950000000004,0.0,101996.89000000001,1.0,False,0,none,279.2207260273973,0.0
C1_R4_PREORDER,2026-07-15,979.1449999999991,148092.77193110008,100936.42000000001,0.6815756007792232,25,18,10142.07,0.06848457131127629,41563.950000000004,0.0,100946.63999999998,1.0,False,0,none,276.5381369863014,0.0
C1_R4_PREORDER,2026-07-16,3064.933689999998,151157.7056211001,131207.23,0.8680154905823392,33,24,11073.91,0.07326063831478397,41563.950000000004,33376.31,97775.41500000002,1.0,True,1207.2300000000105,new_allocation_and_marks,359.4718630136987,33.376310000000004
C1_R4_PREORDER,2026-07-17,-434.66603999999955,150723.03958110008,107727.6728,0.7147392535302115,26,21,10817.025000000001,0.07176756141637952,41563.950000000004,0.0,131887.75,1.0,False,0,none,885.4329271232876,23.908839999999998
C1_R4_PREORDER,2026-07-20,715.212799999999,151438.2523811001,107012.46,0.706640880473839,26,21,10869.640000000001,0.07177605280762314,41563.950000000004,0.0,107099.25500000002,1.0,False,0,none,293.1848219178082,0.0
C1_R4_PREORDER,2026-07-21,-72.21999999999983,151366.03238110009,107084.68000000001,0.70745515566127,26,21,10782.980000000001,0.07123777924528851,41563.950000000004,0.0,107120.615,1.0,False,0,none,293.38268493150684,0.0
C1_R4_PREORDER,2026-07-22,541.1916000000014,151907.22398110008,106543.4884,0.7013720980988757,26,21,10618.945,0.06990414755601869,47346.030000000006,0.0,106541.74500000001,1.0,False,0,none,291.8999682191781,0.0
C1_R4_PREORDER,2026-07-23,1518.2368199999987,153425.46080110007,104168.92000000001,0.678954584565622,26,20,10444.46,0.0680751418015302,47346.030000000006,30823.33,104983.94,1.0,False,0,none,285.39430136986306,62.526579999999996
C1_R4_PREORDER,2026-07-24,774.9450000000002,154200.40580110007,103393.975,0.670516880048719,26,20,10156.650000000001,0.06586655817949569,47346.030000000006,0.0,103377.89000000001,1.0,False,0,none,849.8134931506851,0.0
C1_R4_PREORDER,2026-07-27,-3461.774000000001,150738.63180110007,106855.74900000001,0.7088809797676576,26,20,11669.05,0.07741247124623855,47346.030000000006,0.0,106966.22000000003,1.0,False,0,none,292.7554767123288,0.0
C1_R4_PREORDER,2026-07-28,-3.961000000001036,150734.67080110006,106859.71,0.7089258856776576,26,20,11628.740000000002,0.0771470819433742,55851.8,0.0,106891.89000000001,1.0,False,0,none,292.7663287671233,0.0
C1_R4_PREORDER,2026-07-29,1039.826000000001,151774.49680110006,105819.884,0.6972178213753302,26,20,11670.44,0.07689328738341376,47346.030000000006,0.0,105828.78000000001,1.0,False,0,none,289.9174904109589,0.0
C1_R4_PREORDER,2026-07-30,2.2108080000008954,151776.70760910006,97361.76000000001,0.6414802477515495,25,20,11648.560000000001,0.07674800819899713,41687.55,23073.48,102629.75000000003,1.0,False,0,none,266.7445479452055,54.646192000000006
C1_R4_PREORDER,2026-07-31,236.25499999999903,152012.96260910007,97125.505,0.6389290974464944,25,20,10733.560000000001,0.07060950471441868,41687.55,0.0,97140.04000000001,1.0,False,0,none,798.2918219178083,0.0
C1_R4_PREORDER,2026-08-03,-1203.154999999999,150809.80760910007,98328.66,0.6520044124376081,25,20,11263.04,0.07468373694364672,41687.55,0.0,98414.56000000001,1.0,False,0,none,269.3935890410959,0.0
C1_R4_PREORDER,2026-08-04,-443.43059999999963,150366.37700910008,98772.09060000001,0.656876175144011,25,20,11215.4356,0.07458738996764715,41687.55,0.0,98813.695,1.0,False,0,none,270.6084673972603,0.0
C1_R4_PREORDER,2026-08-05,25.050599999999463,150391.42760910006,98747.04000000001,0.6566001903822934,25,20,11458.240000000002,0.07618944897432886,41687.55,0.0,98673.28,1.0,False,0,none,270.5398356164384,0.0
C1_R4_PREORDER,2026-08-06,172.09925499999952,150563.52686410007,103976.54000000001,0.6905825213157375,26,20,10276.53,0.06825378107193042,47281.950000000004,33372.495,98509.45000000001,1.0,False,0,none,284.86723287671236,61.270745000000005
