best_name_net,cohort_id,completed,eventual_pnl,hold,legacy_id,losers,model,positions,signal_month,winners,worst_name_net
613.02,2025-08-06,8,-4300.61,8,R4,6,Volume-Sized Short,8,2025-08,2,-2758.01
1212.46,2025-08-13,7,-3360.25,8,R4,5,Volume-Sized Short,8,2025-08,2,-1371.3
3508.46,2025-08-20,8,4533.67,8,R4,3,Volume-Sized Short,8,2025-08,5,-872.54
2573.55,2025-08-27,8,6830.12,8,R4,3,Volume-Sized Short,8,2025-08,5,-346.04
1838.53,2024-09-04,8,5242.67,9,R4,3,Volume-Sized Short,8,2024-09,5,-230.88
844.03,2024-09-11,8,-8065.06,9,R4,4,Volume-Sized Short,8,2024-09,4,-5320.18
624.26,2024-09-18,8,-5480.75,9,R4,2,Volume-Sized Short,8,2024-09,6,-5474.77
2214.96,2024-09-25,8,3562.66,9,R4,2,Volume-Sized Short,8,2024-09,6,-1886.03
1593.44,2024-10-02,8,2704.49,9,R4,2,Volume-Sized Short,8,2024-10,6,-1046.75
1154.88,2024-10-09,8,1857.0,9,R4,3,Volume-Sized Short,8,2024-10,5,-1290.84
4743.59,2024-10-16,8,-74.06,9,R4,5,Volume-Sized Short,8,2024-10,3,-4133.8
4969.43,2024-10-23,8,8049.36,9,R4,3,Volume-Sized Short,8,2024-10,5,-675.49
1751.19,2024-10-30,8,-3163.57,9,R4,4,Volume-Sized Short,8,2024-10,4,-2941.92
1830.9,2024-11-06,8,2543.96,9,R4,3,Volume-Sized Short,8,2024-11,5,-2270.59
1320.6,2024-11-13,8,-1929.95,9,R4,4,Volume-Sized Short,8,2024-11,4,-2348.4
1485.42,2024-11-20,8,-2903.88,9,R4,3,Volume-Sized Short,8,2024-11,5,-3018.48
1980.71,2024-11-27,8,4961.4,9,R4,2,Volume-Sized Short,8,2024-11,6,-1044.49
1824.14,2024-12-04,8,-31136.65,9,R4,5,Volume-Sized Short,8,2024-12,3,-19066.03
616.67,2024-12-11,8,-34427.63,9,R4,5,Volume-Sized Short,8,2024-12,3,-15906.66
1339.93,2024-12-18,8,-17305.89,9,R4,7,Volume-Sized Short,8,2024-12,1,-7751.58
3408.76,2024-12-24,8,14636.46,9,R4,0,Volume-Sized Short,8,2024-12,8,876.12
2552.55,2024-12-31,8,11810.89,9,R4,0,Volume-Sized Short,8,2024-12,8,860.63
1918.8,2025-01-08,8,7478.89,9,R4,1,Volume-Sized Short,8,2025-01,7,-481.08
2270.14,2025-01-15,8,5544.67,9,R4,3,Volume-Sized Short,8,2025-01,5,-457.71
2299.05,2025-01-22,8,4101.44,9,R4,2,Volume-Sized Short,8,2025-01,6,-617.76
2187.87,2025-01-29,8,1901.08,9,R4,3,Volume-Sized Short,8,2025-01,5,-1714.45
1335.1,2025-02-05,8,1874.93,9,R4,2,Volume-Sized Short,8,2025-02,6,-2413.45
3461.5,2025-02-12,8,11807.59,9,R4,0,Volume-Sized Short,8,2025-02,8,118.86
2171.4,2025-02-19,8,8568.51,9,R4,1,Volume-Sized Short,8,2025-02,7,-18.09
2419.02,2025-02-26,8,8267.3,9,R4,1,Volume-Sized Short,8,2025-02,7,-67.03
4388.99,2025-03-05,8,10192.16,9,R4,1,Volume-Sized Short,8,2025-03,7,-30.5
986.65,2025-03-12,8,-8490.23,9,R4,4,Volume-Sized Short,8,2025-03,4,-10314.51
2353.18,2025-03-19,8,2508.16,9,R4,3,Volume-Sized Short,8,2025-03,5,-788.92
2360.88,2025-03-26,7,7197.84,9,R4,2,Volume-Sized Short,8,2025-03,5,-390.09
2790.17,2025-04-02,8,4993.53,9,R4,1,Volume-Sized Short,8,2025-04,7,-2351.11
2356.05,2025-04-09,8,8800.03,9,R4,1,Volume-Sized Short,8,2025-04,7,-554.58
2118.9,2025-04-16,8,2539.53,9,R4,2,Volume-Sized Short,8,2025-04,6,-2716.52
2272.83,2025-04-23,7,9066.23,9,R4,0,Volume-Sized Short,8,2025-04,7,263.89
1328.87,2025-04-30,7,3264.94,9,R4,2,Volume-Sized Short,8,2025-04,5,-246.63
2196.57,2025-05-07,8,5690.08,9,R4,3,Volume-Sized Short,8,2025-05,5,-1343.59
979.51,2025-05-14,7,-1540.61,9,R4,4,Volume-Sized Short,8,2025-05,3,-1700.4
2388.76,2025-05-21,7,4642.13,9,R4,2,Volume-Sized Short,8,2025-05,5,-777.28
2735.47,2025-05-28,8,-2107.79,9,R4,5,Volume-Sized Short,8,2025-05,3,-3709.97
3867.2,2025-06-04,8,7217.28,9,R4,3,Volume-Sized Short,8,2025-06,5,-1929.62
3887.55,2025-06-11,8,158.71,9,R4,1,Volume-Sized Short,8,2025-06,7,-12288.23
1334.31,2025-06-18,7,4634.56,9,R4,2,Volume-Sized Short,8,2025-06,5,-121.38
1576.13,2025-06-25,7,469.94,9,R4,3,Volume-Sized Short,8,2025-06,4,-1777.93
3488.06,2025-07-02,6,3567.5,9,R4,3,Volume-Sized Short,8,2025-07,3,-1430.21
1408.68,2025-07-09,8,3862.27,9,R4,1,Volume-Sized Short,8,2025-07,7,-1129.92
2923.53,2025-07-16,8,9576.87,9,R4,0,Volume-Sized Short,8,2025-07,8,282.36
1161.53,2025-07-23,8,2134.94,9,R4,1,Volume-Sized Short,8,2025-07,7,-1379.42
1201.67,2025-07-30,7,-12910.8,9,R4,4,Volume-Sized Short,8,2025-07,3,-11914.96
324.54,2025-08-06,8,-6537.37,9,R4,7,Volume-Sized Short,8,2025-08,1,-4407.42
1339.78,2025-08-13,7,-1137.85,9,R4,4,Volume-Sized Short,8,2025-08,3,-1555.99
2719.49,2025-08-20,8,4267.32,9,R4,3,Volume-Sized Short,8,2025-08,5,-657.29
2466.67,2025-08-27,8,5780.44,9,R4,1,Volume-Sized Short,8,2025-08,7,-759.6
1596.54,2024-09-04,8,4705.68,10,R4,3,Volume-Sized Short,8,2024-09,5,-419.25
802.62,2024-09-11,8,-8949.15,10,R4,5,Volume-Sized Short,8,2024-09,3,-5575.68
1064.54,2024-09-18,8,-4928.5,10,R4,2,Volume-Sized Short,8,2024-09,6,-8552.51
2326.81,2024-09-25,8,4094.49,10,R4,3,Volume-Sized Short,8,2024-09,5,-1839.91
1803.12,2024-10-02,8,4812.13,10,R4,2,Volume-Sized Short,8,2024-10,6,-438.12
1171.46,2024-10-09,8,2103.0,10,R4,2,Volume-Sized Short,8,2024-10,6,-1245.64
4722.55,2024-10-16,8,1380.64,10,R4,4,Volume-Sized Short,8,2024-10,4,-4472.02
4968.43,2024-10-23,8,9388.48,10,R4,1,Volume-Sized Short,8,2024-10,7,-3.18
2134.16,2024-10-30,8,-1262.02,10,R4,4,Volume-Sized Short,8,2024-10,4,-3350.52
2003.22,2024-11-06,8,2945.2,10,R4,3,Volume-Sized Short,8,2024-11,5,-1810.05
1661.4,2024-11-13,8,-2193.57,10,R4,4,Volume-Sized Short,8,2024-11,4,-2958.3
2078.42,2024-11-20,8,-4418.86,10,R4,4,Volume-Sized Short,8,2024-11,4,-3597.96
2020.08,2024-11-27,8,4361.22,10,R4,3,Volume-Sized Short,8,2024-11,5,-939.02
2064.35,2024-12-04,8,-14494.6,10,R4,6,Volume-Sized Short,8,2024-12,2,-9386.25
1015.59,2024-12-11,8,-34369.21,10,R4,4,Volume-Sized Short,8,2024-12,4,-16308.68
1134.76,2024-12-18,8,-16630.46,10,R4,7,Volume-Sized Short,8,2024-12,1,-7221.54
3575.7,2024-12-24,8,18333.36,10,R4,0,Volume-Sized Short,8,2024-12,8,1195.99
2977.83,2024-12-31,8,11043.2,10,R4,1,Volume-Sized Short,8,2024-12,7,-231.97
2128.72,2025-01-08,8,9370.45,10,R4,1,Volume-Sized Short,8,2025-01,7,-64.3
2319.2,2025-01-15,8,6178.92,10,R4,2,Volume-Sized Short,8,2025-01,6,-109.82
2157.37,2025-01-22,8,2964.95,10,R4,4,Volume-Sized Short,8,2025-01,4,-766.24
2397.99,2025-01-29,8,3220.46,10,R4,3,Volume-Sized Short,8,2025-01,5,-1720.87
1450.8,2025-02-05,8,4205.44,10,R4,2,Volume-Sized Short,8,2025-02,6,-133.51
3590.5,2025-02-12,8,12760.95,10,R4,0,Volume-Sized Short,8,2025-02,8,88.17
2319.45,2025-02-19,8,10076.37,10,R4,0,Volume-Sized Short,8,2025-02,8,308.47
3198.18,2025-02-26,8,9708.33,10,R4,0,Volume-Sized Short,8,2025-02,8,124.11
4232.11,2025-03-05,8,10508.43,10,R4,1,Volume-Sized Short,8,2025-03,7,-24.4
947.55,2025-03-12,8,-13850.09,10,R4,4,Volume-Sized Short,8,2025-03,4,-15639.92
2250.73,2025-03-19,8,3529.03,10,R4,2,Volume-Sized Short,8,2025-03,6,-54.63
2408.45,2025-03-26,7,8254.78,10,R4,1,Volume-Sized Short,8,2025-03,6,-0.91
3222.46,2025-04-02,8,5059.49,10,R4,2,Volume-Sized Short,8,2025-04,6,-2788.23
2594.85,2025-04-09,8,9560.93,10,R4,1,Volume-Sized Short,8,2025-04,7,-810.18
2132.52,2025-04-16,8,2715.4,10,R4,2,Volume-Sized Short,8,2025-04,6,-2495.85
2369.71,2025-04-23,7,9347.79,10,R4,0,Volume-Sized Short,8,2025-04,7,231.71
1360.18,2025-04-30,7,3655.75,10,R4,3,Volume-Sized Short,8,2025-04,4,-374.85
2127.3,2025-05-07,8,3543.45,10,R4,3,Volume-Sized Short,8,2025-05,5,-2378.12
1199.4,2025-05-14,7,-699.89,10,R4,5,Volume-Sized Short,8,2025-05,2,-998.69
2845.31,2025-05-21,7,4167.19,10,R4,2,Volume-Sized Short,8,2025-05,5,-1348.09
3001.59,2025-05-28,8,-303.37,10,R4,5,Volume-Sized Short,8,2025-05,3,-2929.53
3885.08,2025-06-04,8,7341.46,10,R4,2,Volume-Sized Short,8,2025-06,6,-2405.76
4153.08,2025-06-11,8,4604.35,10,R4,1,Volume-Sized Short,8,2025-06,7,-10050.4
1386.0,2025-06-18,7,4856.77,10,R4,1,Volume-Sized Short,8,2025-06,6,-28.36
1704.53,2025-06-25,7,2194.07,10,R4,3,Volume-Sized Short,8,2025-06,4,-1052.12
3483.8,2025-07-02,6,3604.15,10,R4,2,Volume-Sized Short,8,2025-07,4,-2125.34
1212.12,2025-07-09,8,3706.89,10,R4,1,Volume-Sized Short,8,2025-07,7,-622.24
2870.01,2025-07-16,8,9460.91,10,R4,0,Volume-Sized Short,8,2025-07,8,211.51
1067.6,2025-07-23,8,2724.4,10,R4,2,Volume-Sized Short,8,2025-07,6,-1222.48
1346.88,2025-07-30,7,-6589.11,10,R4,4,Volume-Sized Short,8,2025-07,3,-6927.1
225.37,2025-08-06,8,-7559.6,10,R4,7,Volume-Sized Short,8,2025-08,1,-4874.0
1572.62,2025-08-13,7,-1764.99,10,R4,5,Volume-Sized Short,8,2025-08,2,-2016.98
2924.68,2025-08-20,8,4523.23,10,R4,3,Volume-Sized Short,8,2025-08,5,-623.34
2453.85,2025-08-27,8,7290.46,10,R4,1,Volume-Sized Short,8,2025-08,7,-573.92
1461.88,2024-09-04,8,3860.76,8,R5,3,Momentum+Volume-Sized Short,8,2024-09,5,-293.56
595.76,2024-09-11,8,-17952.8,8,R5,4,Momentum+Volume-Sized Short,8,2024-09,4,-11451.31
1037.0,2024-09-18,8,-330.48,8,R5,3,Momentum+Volume-Sized Short,8,2024-09,5,-2601.92
2025.95,2024-09-25,8,3268.43,8,R5,2,Momentum+Volume-Sized Short,8,2024-09,6,-1943.59
1542.64,2024-10-02,8,2878.78,8,R5,1,Momentum+Volume-Sized Short,8,2024-10,7,-1098.35
861.11,2024-10-09,8,28.58,8,R5,5,Momentum+Volume-Sized Short,8,2024-10,3,-1477.92
7486.66,2024-10-16,8,4741.26,8,R5,5,Momentum+Volume-Sized Short,8,2024-10,3,-3630.57
3998.85,2024-10-23,8,6633.77,8,R5,2,Momentum+Volume-Sized Short,8,2024-10,6,-968.41
3147.0,2024-10-30,8,-48.14,8,R5,4,Momentum+Volume-Sized Short,8,2024-10,4,-2468.4
2742.88,2024-11-06,8,2878.96,8,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-2351.53
1197.77,2024-11-13,8,-2138.96,8,R5,4,Momentum+Volume-Sized Short,8,2024-11,4,-2168.79
1111.42,2024-11-20,8,-1682.59,8,R5,4,Momentum+Volume-Sized Short,8,2024-11,4,-1975.47
1744.41,2024-11-27,8,4441.04,8,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-770.83
1236.17,2024-12-04,8,-19080.12,8,R5,6,Momentum+Volume-Sized Short,8,2024-12,2,-10919.66
1240.99,2024-12-11,8,-22299.54,8,R5,3,Momentum+Volume-Sized Short,8,2024-12,5,-16174.27
879.83,2024-12-18,8,-17233.2,8,R5,7,Momentum+Volume-Sized Short,8,2024-12,1,-6785.73
3861.7,2024-12-24,8,14342.21,8,R5,0,Momentum+Volume-Sized Short,8,2024-12,8,814.1
4678.32,2024-12-31,8,17306.94,8,R5,0,Momentum+Volume-Sized Short,8,2024-12,8,565.76
3620.91,2025-01-08,8,9375.65,8,R5,1,Momentum+Volume-Sized Short,8,2025-01,7,-973.27
3623.76,2025-01-15,8,7196.66,8,R5,3,Momentum+Volume-Sized Short,8,2025-01,5,-301.89
1614.66,2025-01-22,8,2820.82,8,R5,2,Momentum+Volume-Sized Short,8,2025-01,6,-1245.21
1701.47,2025-01-29,8,1582.16,8,R5,4,Momentum+Volume-Sized Short,8,2025-01,4,-1393.68
2186.22,2025-02-05,8,3920.63,8,R5,2,Momentum+Volume-Sized Short,8,2025-02,6,-463.68
2701.92,2025-02-12,8,7539.89,8,R5,2,Momentum+Volume-Sized Short,8,2025-02,6,-242.42
3464.8,2025-02-19,8,10580.16,8,R5,0,Momentum+Volume-Sized Short,8,2025-02,8,268.79
1859.22,2025-02-26,8,7611.33,8,R5,1,Momentum+Volume-Sized Short,8,2025-02,7,-82.9
4472.32,2025-03-05,8,10440.86,8,R5,1,Momentum+Volume-Sized Short,8,2025-03,7,-20.91
894.15,2025-03-12,8,-15662.81,8,R5,5,Momentum+Volume-Sized Short,8,2025-03,3,-16809.05
1446.03,2025-03-19,8,2859.27,8,R5,1,Momentum+Volume-Sized Short,8,2025-03,7,-31.79
1920.36,2025-03-26,7,6628.32,8,R5,1,Momentum+Volume-Sized Short,8,2025-03,6,-378.38
1407.72,2025-04-02,8,2112.52,8,R5,2,Momentum+Volume-Sized Short,8,2025-04,6,-1959.56
4770.98,2025-04-09,8,13643.73,8,R5,1,Momentum+Volume-Sized Short,8,2025-04,7,-876.91
1495.92,2025-04-16,8,1990.0,8,R5,2,Momentum+Volume-Sized Short,8,2025-04,6,-1696.79
1901.46,2025-04-23,7,7220.07,8,R5,0,Momentum+Volume-Sized Short,8,2025-04,7,247.04
2353.89,2025-04-30,7,5205.76,8,R5,2,Momentum+Volume-Sized Short,8,2025-04,5,-81.32
3799.95,2025-05-07,8,4615.75,8,R5,3,Momentum+Volume-Sized Short,8,2025-05,5,-3255.81
1450.03,2025-05-14,7,101.15,8,R5,5,Momentum+Volume-Sized Short,8,2025-05,2,-1187.93
1654.67,2025-05-21,7,2676.3,8,R5,2,Momentum+Volume-Sized Short,8,2025-05,5,-861.08
2421.09,2025-05-28,8,603.25,8,R5,5,Momentum+Volume-Sized Short,8,2025-05,3,-3286.85
5893.35,2025-06-04,8,8624.44,8,R5,2,Momentum+Volume-Sized Short,8,2025-06,6,-1957.46
5892.6,2025-06-11,8,4097.51,8,R5,1,Momentum+Volume-Sized Short,8,2025-06,7,-9581.13
2017.46,2025-06-18,8,-313.68,8,R5,3,Momentum+Volume-Sized Short,8,2025-06,5,-5757.47
2595.14,2025-06-25,7,1722.84,8,R5,3,Momentum+Volume-Sized Short,8,2025-06,4,-1972.4
2740.84,2025-07-02,7,1160.65,8,R5,4,Momentum+Volume-Sized Short,8,2025-07,3,-2207.83
1425.33,2025-07-09,8,3435.92,8,R5,2,Momentum+Volume-Sized Short,8,2025-07,6,-829.33
2347.35,2025-07-16,8,8165.6,8,R5,0,Momentum+Volume-Sized Short,8,2025-07,8,17.51
1070.32,2025-07-23,8,1469.26,8,R5,3,Momentum+Volume-Sized Short,8,2025-07,5,-1072.26
914.98,2025-07-30,7,-9597.84,8,R5,5,Momentum+Volume-Sized Short,8,2025-07,2,-8927.2
988.38,2025-08-06,8,-2882.31,8,R5,6,Momentum+Volume-Sized Short,8,2025-08,2,-2212.82
969.97,2025-08-13,7,-4884.73,8,R5,5,Momentum+Volume-Sized Short,8,2025-08,2,-2209.9
2822.55,2025-08-20,8,4914.59,8,R5,3,Momentum+Volume-Sized Short,8,2025-08,5,-708.94
2073.89,2025-08-27,8,5221.23,8,R5,3,Momentum+Volume-Sized Short,8,2025-08,5,-557.6
1480.94,2024-09-04,8,4662.65,9,R5,3,Momentum+Volume-Sized Short,8,2024-09,5,-186.16
680.39,2024-09-11,8,-12959.66,9,R5,4,Momentum+Volume-Sized Short,8,2024-09,4,-8578.73
603.6,2024-09-18,8,-4009.53,9,R5,2,Momentum+Volume-Sized Short,8,2024-09,6,-4409.67
1795.92,2024-09-25,8,3659.51,9,R5,2,Momentum+Volume-Sized Short,8,2024-09,6,-1525.03
1283.15,2024-10-02,8,2680.51,9,R5,2,Momentum+Volume-Sized Short,8,2024-10,6,-841.57
1044.48,2024-10-09,8,1168.47,9,R5,3,Momentum+Volume-Sized Short,8,2024-10,5,-2079.92
7643.16,2024-10-16,8,7227.43,9,R5,5,Momentum+Volume-Sized Short,8,2024-10,3,-3330.8
4006.37,2024-10-23,8,6671.78,9,R5,3,Momentum+Volume-Sized Short,8,2024-10,5,-1091.17
2821.81,2024-10-30,8,-988.78,9,R5,4,Momentum+Volume-Sized Short,8,2024-10,4,-2810.84
2951.2,2024-11-06,8,4126.31,9,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-1829.86
1063.92,2024-11-13,8,-3240.02,9,R5,4,Momentum+Volume-Sized Short,8,2024-11,4,-1891.08
1197.0,2024-11-20,8,-1732.75,9,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-2427.63
1598.47,2024-11-27,8,3995.16,9,R5,2,Momentum+Volume-Sized Short,8,2024-11,6,-841.28
1995.45,2024-12-04,8,-50269.52,9,R5,5,Momentum+Volume-Sized Short,8,2024-12,3,-30733.3
497.04,2024-12-11,8,-40596.25,9,R5,5,Momentum+Volume-Sized Short,8,2024-12,3,-25638.69
1088.69,2024-12-18,8,-16931.02,9,R5,7,Momentum+Volume-Sized Short,8,2024-12,1,-6246.72
4313.65,2024-12-24,8,13960.04,9,R5,0,Momentum+Volume-Sized Short,8,2024-12,8,706.26
4114.11,2024-12-31,8,15766.01,9,R5,0,Momentum+Volume-Sized Short,8,2024-12,8,693.6
3092.31,2025-01-08,8,8855.6,9,R5,1,Momentum+Volume-Sized Short,8,2025-01,7,-775.2
3659.71,2025-01-15,8,7170.95,9,R5,3,Momentum+Volume-Sized Short,8,2025-01,5,-368.79
1852.11,2025-01-22,8,2804.62,9,R5,2,Momentum+Volume-Sized Short,8,2025-01,6,-996.0
1758.87,2025-01-29,8,1527.05,9,R5,3,Momentum+Volume-Sized Short,8,2025-01,5,-1383.31
1201.1,2025-02-05,8,2108.9,9,R5,2,Momentum+Volume-Sized Short,8,2025-02,6,-1945.8
2788.52,2025-02-12,8,9816.01,9,R5,0,Momentum+Volume-Sized Short,8,2025-02,8,95.78
3498.88,2025-02-19,8,9648.51,9,R5,1,Momentum+Volume-Sized Short,8,2025-02,7,-14.57
2306.81,2025-02-26,8,8172.72,9,R5,1,Momentum+Volume-Sized Short,8,2025-02,7,-54.08
3982.46,2025-03-05,8,10201.61,9,R5,1,Momentum+Volume-Sized Short,8,2025-03,7,-24.6
795.76,2025-03-12,8,-15324.03,9,R5,4,Momentum+Volume-Sized Short,8,2025-03,4,-16620.46
1882.54,2025-03-19,8,2010.77,9,R5,3,Momentum+Volume-Sized Short,8,2025-03,5,-635.47
1903.16,2025-03-26,7,6450.03,9,R5,2,Momentum+Volume-Sized Short,8,2025-03,5,-315.44
2248.19,2025-04-02,8,4023.95,9,R5,1,Momentum+Volume-Sized Short,8,2025-04,7,-1893.95
3796.8,2025-04-09,8,13514.59,9,R5,1,Momentum+Volume-Sized Short,8,2025-04,7,-447.56
1707.3,2025-04-16,8,2042.56,9,R5,2,Momentum+Volume-Sized Short,8,2025-04,6,-2189.85
1832.71,2025-04-23,7,7305.56,9,R5,0,Momentum+Volume-Sized Short,8,2025-04,7,212.43
2141.9,2025-04-30,7,4384.01,9,R5,2,Momentum+Volume-Sized Short,8,2025-04,5,-198.57
3541.23,2025-05-07,8,6062.66,9,R5,3,Momentum+Volume-Sized Short,8,2025-05,5,-2167.65
1579.27,2025-05-14,7,-1129.18,9,R5,4,Momentum+Volume-Sized Short,8,2025-05,3,-1369.04
1919.44,2025-05-21,7,4441.92,9,R5,2,Momentum+Volume-Sized Short,8,2025-05,5,-626.24
2214.43,2025-05-28,8,-211.66,9,R5,5,Momentum+Volume-Sized Short,8,2025-05,3,-2986.59
6272.01,2025-06-04,8,8969.12,9,R5,3,Momentum+Volume-Sized Short,8,2025-06,5,-1553.86
6264.09,2025-06-11,8,4708.76,9,R5,1,Momentum+Volume-Sized Short,8,2025-06,7,-9897.68
2058.08,2025-06-18,7,5655.03,9,R5,2,Momentum+Volume-Sized Short,8,2025-06,5,-97.79
2540.34,2025-06-25,7,-396.16,9,R5,3,Momentum+Volume-Sized Short,8,2025-06,4,-2865.56
2828.15,2025-07-02,6,3554.37,9,R5,3,Momentum+Volume-Sized Short,8,2025-07,3,-1152.76
2269.97,2025-07-09,8,4242.94,9,R5,1,Momentum+Volume-Sized Short,8,2025-07,7,-910.03
2355.43,2025-07-16,8,8871.58,9,R5,0,Momentum+Volume-Sized Short,8,2025-07,8,363.27
935.85,2025-07-23,8,1913.04,9,R5,1,Momentum+Volume-Sized Short,8,2025-07,7,-1112.22
1936.55,2025-07-30,7,-8899.29,9,R5,4,Momentum+Volume-Sized Short,8,2025-07,3,-9604.45
523.26,2025-08-06,8,-5079.04,9,R5,7,Momentum+Volume-Sized Short,8,2025-08,1,-3536.18
1071.83,2025-08-13,7,-2848.3,9,R5,4,Momentum+Volume-Sized Short,8,2025-08,3,-2520.95
2564.62,2025-08-20,8,4995.32,9,R5,3,Momentum+Volume-Sized Short,8,2025-08,5,-534.05
1987.76,2025-08-27,8,4041.85,9,R5,1,Momentum+Volume-Sized Short,8,2025-08,7,-1224.0
1286.79,2024-09-04,8,4255.24,10,R5,3,Momentum+Volume-Sized Short,8,2024-09,5,-339.39
647.01,2024-09-11,8,-14188.3,10,R5,5,Momentum+Volume-Sized Short,8,2024-09,3,-8990.72
902.24,2024-09-18,8,-2947.04,10,R5,2,Momentum+Volume-Sized Short,8,2024-09,6,-6888.64
1886.61,2024-09-25,8,4052.26,10,R5,3,Momentum+Volume-Sized Short,8,2024-09,5,-1487.74
2466.64,2024-10-02,8,5111.25,10,R5,2,Momentum+Volume-Sized Short,8,2024-10,6,-352.24
993.28,2024-10-09,8,1432.61,10,R5,2,Momentum+Volume-Sized Short,8,2024-10,6,-2007.1
7609.26,2024-10-16,8,8688.18,10,R5,4,Momentum+Volume-Sized Short,8,2024-10,4,-3603.32
4005.55,2024-10-23,8,8630.93,10,R5,1,Momentum+Volume-Sized Short,8,2024-10,7,-5.15
3440.2,2024-10-30,8,1418.02,10,R5,4,Momentum+Volume-Sized Short,8,2024-10,4,-2699.44
3228.96,2024-11-06,8,4316.03,10,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-1458.71
1338.48,2024-11-13,8,-3432.11,10,R5,4,Momentum+Volume-Sized Short,8,2024-11,4,-2382.21
3351.36,2024-11-20,8,-2041.21,10,R5,4,Momentum+Volume-Sized Short,8,2024-11,4,-2906.05
1630.24,2024-11-27,8,3513.04,10,R5,3,Momentum+Volume-Sized Short,8,2024-11,5,-756.33
3325.75,2024-12-04,8,-23090.97,10,R5,6,Momentum+Volume-Sized Short,8,2024-12,2,-15130.07
818.81,2024-12-11,8,-40127.33,10,R5,4,Momentum+Volume-Sized Short,8,2024-12,4,-24791.13
922.0,2024-12-18,8,-15749.05,10,R5,7,Momentum+Volume-Sized Short,8,2024-12,1,-5819.58
4898.03,2024-12-24,8,17233.7,10,R5,0,Momentum+Volume-Sized Short,8,2024-12,8,963.55
4802.3,2024-12-31,8,14309.91,10,R5,1,Momentum+Volume-Sized Short,8,2024-12,7,-375.02
3430.61,2025-01-08,8,11145.52,10,R5,1,Momentum+Volume-Sized Short,8,2025-01,7,-103.62
3738.8,2025-01-15,8,7986.92,10,R5,2,Momentum+Volume-Sized Short,8,2025-01,6,-176.97
1737.98,2025-01-22,8,2335.23,10,R5,4,Momentum+Volume-Sized Short,8,2025-01,4,-616.59
1927.79,2025-01-29,8,2589.91,10,R5,3,Momentum+Volume-Sized Short,8,2025-01,5,-1388.49
1475.04,2025-02-05,8,4125.74,10,R5,2,Momentum+Volume-Sized Short,8,2025-02,6,-107.64
2892.44,2025-02-12,8,10856.43,10,R5,0,Momentum+Volume-Sized Short,8,2025-02,8,71.05
3737.44,2025-02-19,8,11301.64,10,R5,0,Momentum+Volume-Sized Short,8,2025-02,8,248.55
2576.9,2025-02-26,8,9427.62,10,R5,0,Momentum+Volume-Sized Short,8,2025-02,8,100.12
3738.23,2025-03-05,8,10333.58,10,R5,1,Momentum+Volume-Sized Short,8,2025-03,7,-19.68
764.22,2025-03-12,8,-24056.05,10,R5,4,Momentum+Volume-Sized Short,8,2025-03,4,-25201.65
1800.58,2025-03-19,8,2834.05,10,R5,2,Momentum+Volume-Sized Short,8,2025-03,6,-44.01
1940.83,2025-03-26,7,7601.7,10,R5,1,Momentum+Volume-Sized Short,8,2025-03,6,-0.73
2596.51,2025-04-02,8,4077.74,10,R5,2,Momentum+Volume-Sized Short,8,2025-04,6,-2246.07
4175.71,2025-04-09,8,14350.66,10,R5,1,Momentum+Volume-Sized Short,8,2025-04,7,-653.83
1718.28,2025-04-16,8,2184.77,10,R5,2,Momentum+Volume-Sized Short,8,2025-04,6,-2011.96
1910.83,2025-04-23,7,7531.03,10,R5,0,Momentum+Volume-Sized Short,8,2025-04,7,186.76
2195.09,2025-04-30,7,5096.76,10,R5,3,Momentum+Volume-Sized Short,8,2025-04,4,-301.95
2844.3,2025-05-07,8,3195.3,10,R5,3,Momentum+Volume-Sized Short,8,2025-05,5,-3836.7
1933.8,2025-05-14,7,-474.51,10,R5,5,Momentum+Volume-Sized Short,8,2025-05,2,-1609.88
2286.29,2025-05-21,7,3869.57,10,R5,2,Momentum+Volume-Sized Short,8,2025-05,5,-1086.13
2506.6,2025-05-28,8,1755.39,10,R5,5,Momentum+Volume-Sized Short,8,2025-05,3,-2358.32
6301.01,2025-06-04,8,9084.28,10,R5,2,Momentum+Volume-Sized Short,8,2025-06,6,-1937.28
6691.94,2025-06-11,8,8552.4,10,R5,1,Momentum+Volume-Sized Short,8,2025-06,7,-8095.2
2234.1,2025-06-18,7,5378.76,10,R5,1,Momentum+Volume-Sized Short,8,2025-06,6,-22.86
2697.89,2025-06-25,7,1837.81,10,R5,3,Momentum+Volume-Sized Short,8,2025-06,4,-1696.27
2824.7,2025-07-02,6,3611.07,10,R5,2,Momentum+Volume-Sized Short,8,2025-07,4,-1713.04
1953.23,2025-07-09,8,3961.74,10,R5,1,Momentum+Volume-Sized Short,8,2025-07,7,-501.15
2312.31,2025-07-16,8,8914.81,10,R5,0,Momentum+Volume-Sized Short,8,2025-07,8,170.14
860.2,2025-07-23,8,2172.61,10,R5,2,Momentum+Volume-Sized Short,8,2025-07,6,-985.68
2170.56,2025-07-30,7,-3653.17,10,R5,4,Momentum+Volume-Sized Short,8,2025-07,3,-5583.83
